docket_id,video_key,video_url,platform,speaker,speaker_type,video_title,published_date,milestone_window,video_duration_sec,view_count,like_count,claim_uid,claim_number,timestamp,timestamp_seconds,video_link_at_time,speaker_quote,claim,claim_type,topic,about,verdict_at_publish,model_suggests_outdated,currency_status,currency_source,confidence,verdict_basis,ai_explanation,evidence_1_version,evidence_1_citation,evidence_1_section,evidence_1_text,evidence_1_link,evidence_2_version,evidence_2_citation,evidence_2_section,evidence_2_text,evidence_2_link,analyst_review_status,analyst_verdict,analyst_outdated,analyst_note,model,checked_at
ICEB-2025-0001,1405856235086952,https://www.facebook.com/BethelLawImm/videos/a-federal-judge-in-massachusetts-has-postponed-a-dhs-rule-that-was-set-to-take-e/1405856235086952/,Facebook,Bethel Law Group,law_firm,A federal judge in Massachusetts has POSTPONED a DHS rule that was set to take effect September 15 and would have ended the longstanding “duration of status” framework for international students an...,2026-09-14,injunction,129,17000,183,ecd9b5075352,2,0:21,21,,the Department of Homeland Security a few months ago indicated that they had plans to end the long-standing policy of duration of status for international students and other visa holders.,The Department of Homeland Security announced a few months ago that it planned to end the long-standing policy of duration of status for international students and other visa holders.,fact,fixed admission periods,rulemaking_process,Supported,False,Still current,AI suggestion,0.95,both,"The proposed rule (v1) and final rule (v2) both clearly state that DHS is changing the admission period for F, J, and I visa holders from duration of status (D/S) to a fixed admission period, effectively ending the long-standing D/S policy. The final rule summary (passage 4) explicitly confirms this change. The timeline shows the final rule was published on 2026-07-17 and was set to take effect on 2026-09-15, but a court postponed its implementation on 2026-09-14, the source's publish date. Thus, as of the source date, DHS had announced plans to end D/S, but the rule was not yet in effect due to the court postponement. This directly addresses the claim and confirms it is accurate as of the source date, with no subsequent change after that date making it untrue.",v1,90 FR 42076,iii. I Classification,"From 1973 to 1985, aliens admitted to the United States in I nonimmigrant status were admitted for a period of 1 year with the possibility of extensions. 50 In 1985, legacy INS amended the regulations to allow nonimmigrant foreign information media representatives to be admitted for the duration of their employment. 51 This change from a set time period of admission to admission for duration of em",https://www.federalregister.gov/citation/90-FR-42076,v1,90 FR 42107,Regulatory text Â§â214.1,(1) Transition from duration of status admission to a fixed admission period for aliens properly maintaining F and J status on [DHS WILL INSERT DATE 60 DAYS AFTER DATE OF PUBLICATION OF THE FINAL RULE]. Aliens with F or J status who are properly maintaining their status on [DHS WILL INSERT DATE 60 DAYS AFTER DATE OF PUBLICATION OF THE FINAL RULE] and who were admitted for duration of status are au,https://www.federalregister.gov/citation/90-FR-42107,pending,,,,gpt-4.1-mini,2026-09-24T18:30:26
ICEB-2025-0001,1405856235086952,https://www.facebook.com/BethelLawImm/videos/a-federal-judge-in-massachusetts-has-postponed-a-dhs-rule-that-was-set-to-take-e/1405856235086952/,Facebook,Bethel Law Group,law_firm,A federal judge in Massachusetts has POSTPONED a DHS rule that was set to take effect September 15 and would have ended the longstanding “duration of status” framework for international students an...,2026-09-14,injunction,129,17000,183,53e5b9f1b833,3,0:31,31,,"Duration of status means that rather than having a specific date by which you had to leave the United States, individuals like students were allowed to stay in the United States as long as they were maintaining lawful status, meaning they were enrolled in school full-time and weren't violating any other immigration laws.","Duration of status means that international students and other visa holders are allowed to stay in the United States as long as they maintain lawful status, such as being enrolled full-time and not violating immigration laws.",fact,fixed admission periods,rule_content,Supported,False,Still current,AI suggestion,0.95,v2,"Passage [5] from the final rule explicitly defines duration of status (D/S) for F, J, and I nonimmigrants as an unspecified period during which the individual is engaged in authorized activities (e.g., full-time study for F students) and maintaining lawful status, consistent with the claim. The timeline shows the final rule was published on 2026-07-17 and effective 2026-09-15, but a court postponed it on 2026-09-14, the source's publish date. The claim matches the final rule's description of D/S as allowing stay while maintaining lawful status, such as full-time enrollment, so it is accurate as of the source date. No later changes in the timeline or final rule contradict this core definition, only procedural postponement of the rule's effect.",v2,91 FR 44976,A. Purpose of the Regulatory Action,"Unlike aliens in most nonimmigrant classifications who are admitted until a specific departure date, F, J, and I (except for some I nonimmigrants from the People's Republic of China (PRC)) nonimmigrants are admitted into the United States for an unspecified period of time to engage in activities authorized under their respective nonimmigrant classifications. This unspecified period of time is refe",https://www.federalregister.gov/citation/91-FR-44976,,,,,,pending,,,,gpt-4.1-mini,2026-09-24T18:30:26
ICEB-2025-0001,1405856235086952,https://www.facebook.com/BethelLawImm/videos/a-federal-judge-in-massachusetts-has-postponed-a-dhs-rule-that-was-set-to-take-e/1405856235086952/,Facebook,Bethel Law Group,law_firm,A federal judge in Massachusetts has POSTPONED a DHS rule that was set to take effect September 15 and would have ended the longstanding “duration of status” framework for international students an...,2026-09-14,injunction,129,17000,183,6761f66549f1,4,0:47,47,,"that was supposed to happen tomorrow, September 15th.","The DHS rule to end duration of status was supposed to take effect on September 15, 2026.",fact,fixed admission periods,legal_status,Supported,False,Still current,AI suggestion,0.95,both,"The timeline states the final rule was published on 2026-07-17 with an effective date of 2026-09-15. Passage [4] from the final rule explicitly confirms the effective date as September 15, 2026. However, the timeline also notes that on 2026-09-14, a federal court postponed the final rule before it took effect, meaning the rule did not actually take effect on September 15, 2026. The source quote from 2026-09-14 saying the rule was ""supposed to happen tomorrow, September 15th"" aligns with the scheduled effective date but does not reflect the postponement that occurred that day. Thus, the claim about the rule being ""supposed to take effect on September 15, 2026"" is directly confirmed by the final rule text and timeline, but the actual implementation was postponed on the source's publish date.",v2,91 FR 44976,DATES:,"This rule has been classified as a major rule subject to congressional review. The effective date is September 15, 2026. However, at the conclusion of the congressional review, if the effective date has been changed, DHS will publish a document in the Federal Register to establish the actual effective date or to terminate the rule.",https://www.federalregister.gov/citation/91-FR-44976,,,,,,pending,,,,gpt-4.1-mini,2026-09-24T18:30:26
ICEB-2025-0001,1405856235086952,https://www.facebook.com/BethelLawImm/videos/a-federal-judge-in-massachusetts-has-postponed-a-dhs-rule-that-was-set-to-take-e/1405856235086952/,Facebook,Bethel Law Group,law_firm,A federal judge in Massachusetts has POSTPONED a DHS rule that was set to take effect September 15 and would have ended the longstanding “duration of status” framework for international students an...,2026-09-14,injunction,129,17000,183,26c97fa5fb54,5,0:50,50,,"a federal judge has stopped that rule from taking effect tomorrow. This means that while the lawsuit continues, we are still operating under the old framework, the old policy. Duration of status is still alive.","The federal judge's order means that the duration of status framework remains in effect and the new DHS rule will not take effect on September 15, 2026, while the lawsuit continues.",fact,fixed admission periods,legal_status,Supported,False,Still current,AI suggestion,0.95,timeline,"The timeline entry for 2026-09-14 states that a federal court in Massachusetts postponed the final rule before its effective date of September 15, 2026, while the lawsuit continues. This directly supports the claim that the duration of status framework remains in effect and the new DHS rule will not take effect on September 15, 2026, during the ongoing lawsuit. The final rule text (v2) confirms the effective date as September 15, 2026, but the timeline supersedes this by noting the court's postponement. Thus, the claim is directly confirmed by the timeline and consistent with the final rule's intended effective date, which is delayed by the court order.",v2,91 FR 44976,DATES:,"This rule has been classified as a major rule subject to congressional review. The effective date is September 15, 2026. However, at the conclusion of the congressional review, if the effective date has been changed, DHS will publish a document in the Federal Register to establish the actual effective date or to terminate the rule.",https://www.federalregister.gov/citation/91-FR-44976,,,,,,pending,,,,gpt-4.1-mini,2026-09-24T18:30:26
ICEB-2025-0001,1405856235086952,https://www.facebook.com/BethelLawImm/videos/a-federal-judge-in-massachusetts-has-postponed-a-dhs-rule-that-was-set-to-take-e/1405856235086952/,Facebook,Bethel Law Group,law_firm,A federal judge in Massachusetts has POSTPONED a DHS rule that was set to take effect September 15 and would have ended the longstanding “duration of status” framework for international students an...,2026-09-14,injunction,129,17000,183,ef1aa86f1844,6,1:14,74,,this does not mean that the rule has gone away completely. All this means is that the judge has stopped this rule from taking effect tomorrow while the court case continues.,"The judge's order has paused the implementation of the new DHS rule as of September 15, 2026, but the rule has not been permanently removed.",fact,fixed admission periods,legal_status,Supported,False,Still current,AI suggestion,1.0,timeline,"The timeline states that on 2026-09-14, a federal court postponed the final rule before its effective date of 2026-09-15, pausing implementation while the lawsuit continues. The quoted source explicitly says the rule has not gone away completely, only that the judge stopped it from taking effect temporarily. The final rule text (v2) confirms the effective date was set for 2026-09-15 but does not mention permanent removal. Thus, the claim that the judge's order paused implementation as of September 15, 2026, without permanently removing the rule is directly supported by the timeline and source quote.",,,,,,,,,,,pending,,,,gpt-4.1-mini,2026-09-24T18:30:26
ICEB-2025-0001,1405856235086952,https://www.facebook.com/BethelLawImm/videos/a-federal-judge-in-massachusetts-has-postponed-a-dhs-rule-that-was-set-to-take-e/1405856235086952/,Facebook,Bethel Law Group,law_firm,A federal judge in Massachusetts has POSTPONED a DHS rule that was set to take effect September 15 and would have ended the longstanding “duration of status” framework for international students an...,2026-09-14,injunction,129,17000,183,ebde93675458,7,1:23,83,,DHS can appeal or seek other relief.,DHS may appeal the judge's order or seek other relief to implement the new rule.,fact,fixed admission periods,legal_status,Not in rule text,False,,,0.7,timeline,"The timeline shows that on 2026-09-14, a federal court postponed the final rule before it took effect, indicating ongoing litigation. However, none of the provided passages from either the proposed or final rule explicitly mention DHS's ability to appeal the judge's order or seek other relief to implement the new rule. The passages discuss severability, legal authority, and responses to comments but do not address DHS's procedural options in court. Therefore, the claim that DHS can appeal or seek other relief is not directly confirmed or refuted by the rule text or timeline.",,,,,,,,,,,pending,,,,gpt-4.1-mini,2026-09-24T18:30:26
ICEB-2025-0001,1405856235086952,https://www.facebook.com/BethelLawImm/videos/a-federal-judge-in-massachusetts-has-postponed-a-dhs-rule-that-was-set-to-take-e/1405856235086952/,Facebook,Bethel Law Group,law_firm,A federal judge in Massachusetts has POSTPONED a DHS rule that was set to take effect September 15 and would have ended the longstanding “duration of status” framework for international students an...,2026-09-14,injunction,129,17000,183,a249c979a652,8,1:27,87,,DHS argued that the new rule was necessary for national security reasons and to prevent fraud.,DHS argued that the new rule ending duration of status was necessary for national security reasons and to prevent fraud.,fact,fixed admission periods,rule_content,Supported,False,Still current,AI suggestion,0.95,both,"The proposed rule (passage 1) explicitly states that DHS expects the rule to have benefits for national security and to deter fraud and abuse by providing more opportunities to evaluate compliance. The final rule (passage 4) reiterates DHS's position that the rule addresses fraud, national security concerns, and abuse associated with the duration of status (D/S) framework. The timeline shows the source was published after the final rule but before the rule took effect, and the court postponed the rule's implementation. Thus, the claim that DHS argued the rule was necessary for national security and fraud prevention is directly confirmed by both the proposed and final rule texts and consistent with the timeline at the source's publish date.",v1,90 FR 42102,Benefits,"DHS expects this proposed rule to have qualitative benefits for national security by providing DHS additional opportunities to evaluate whether F, J, and I nonimmigrants are complying with their status requirements, or if they present a national security concern. It would deter fraud and abuse of the F, J, and I visa classifications, as requiring EOS requests at frequent intervals allow DHS to rev",https://www.federalregister.gov/citation/90-FR-42102,v2,91 FR 44995,a. Purpose and Need for Rulemaking,"Response: DHS disagrees with the general premise of these comments. While DHS provided specific examples of fraud, national security concerns, and nonimmigrant students remaining in the United States for lengthy periods of time under the D/S framework, DHS's intent and rationale for this rulemaking was explained in detail in the proposed rule's preamble. Such concerns, as highlighted in the NPRM, ",https://www.federalregister.gov/citation/91-FR-44995,pending,,,,gpt-4.1-mini,2026-09-24T18:30:26
ICEB-2025-0001,1405856235086952,https://www.facebook.com/BethelLawImm/videos/a-federal-judge-in-massachusetts-has-postponed-a-dhs-rule-that-was-set-to-take-e/1405856235086952/,Facebook,Bethel Law Group,law_firm,A federal judge in Massachusetts has POSTPONED a DHS rule that was set to take effect September 15 and would have ended the longstanding “duration of status” framework for international students an...,2026-09-14,injunction,129,17000,183,ebac5b0a155d,9,1:32,92,,The judge found that the Department of Homeland Security's justification was exceptionally weak.,The judge found the Department of Homeland Security's justification for ending duration of status to be exceptionally weak.,fact,fixed admission periods,court_case,Not in rule text,False,,,0.9,none,"The passages from the final rule (v2) show DHS defending its justification for ending duration of status, explicitly disagreeing with criticisms that the rule lacks national security justification or is arbitrary. The timeline notes a federal court postponed the final rule on 2026-09-14, the source's publish date, but the passages do not include any judge's findings or opinions. Therefore, the claim about a judge finding DHS's justification exceptionally weak is not confirmed or addressed by the rule text or timeline.",,,,,,,,,,,pending,,,,gpt-4.1-mini,2026-09-24T18:30:26
ICEB-2025-0001,1405856235086952,https://www.facebook.com/BethelLawImm/videos/a-federal-judge-in-massachusetts-has-postponed-a-dhs-rule-that-was-set-to-take-e/1405856235086952/,Facebook,Bethel Law Group,law_firm,A federal judge in Massachusetts has POSTPONED a DHS rule that was set to take effect September 15 and would have ended the longstanding “duration of status” framework for international students an...,2026-09-14,injunction,129,17000,183,40a65b211201,10,1:36,96,,The judge found that the duration of status had been the system in this country for nearly 50 years.,The judge noted that duration of status has been the system in the United States for nearly 50 years.,fact,fixed admission periods,court_case,Not in rule text,False,,,0.95,both,"The passages from both the proposed (v1) and final (v2) rules describe the history of duration of status (D/S) for nonimmigrant students and media representatives, showing that D/S has been in use since the late 1970s and mid-1980s respectively. This supports the judge's finding that D/S has been the system in the U.S. for nearly 50 years, as the source was published in 2026 and the earliest D/S adoption was around 1978-1979, roughly 47-48 years prior. The timeline shows the source was published after the final rule but on the day before the final rule's effective date and the court's postponement, which does not contradict the claim. Thus, the claim is directly addressed and accurate as of the source's publish date, with no changes after that date affecting the claim.",v1,90 FR 42076,iii. I Classification,"From 1973 to 1985, aliens admitted to the United States in I nonimmigrant status were admitted for a period of 1 year with the possibility of extensions. 50 In 1985, legacy INS amended the regulations to allow nonimmigrant foreign information media representatives to be admitted for the duration of their employment. 51 This change from a set time period of admission to admission for duration of em",https://www.federalregister.gov/citation/90-FR-42076,v1,90 FR 42074,i. F Classification,"From 1973 to 1979, F students were admitted for one year and could be granted an EOS in increments of up to 12 months if they established that they were maintaining status. 26 However, on July 26, 1978, given the large number of nonimmigrant students in the United States at the time and the need to continually process their EOS applications, legacy INS proposed amending the regulations to permit F",https://www.federalregister.gov/citation/90-FR-42074,pending,,,,gpt-4.1-mini,2026-09-24T18:30:26
ICEB-2025-0001,1405856235086952,https://www.facebook.com/BethelLawImm/videos/a-federal-judge-in-massachusetts-has-postponed-a-dhs-rule-that-was-set-to-take-e/1405856235086952/,Facebook,Bethel Law Group,law_firm,A federal judge in Massachusetts has POSTPONED a DHS rule that was set to take effect September 15 and would have ended the longstanding “duration of status” framework for international students an...,2026-09-14,injunction,129,17000,183,b9c1b5056fd5,11,1:40,100,,"The impact of this new rule on higher education and the economy would be, as the judge states, catastrophic.",The judge stated that the impact of the new DHS rule on higher education and the U.S. economy would be catastrophic.,fact,fixed admission periods,court_case,Not in rule text,False,,,0.9,none,"The passages from both the proposed and final rules discuss potential economic impacts of the rule on higher education and the broader economy, acknowledging possible declines in foreign student enrollment and economic benefits. However, none of the passages or the timeline mention a judge stating that the impact would be catastrophic. The timeline notes a court postponing the rule but does not include any judicial statements about catastrophic impacts. Therefore, the claim about the judge's statement is not directly confirmed by the provided materials.",v1,90 FR 42100,A. Executive Order 12866: Regulatory Review,"DHS provides a summary of the Regulatory Impact Analysis (RIA) of the economic impacts below. For the full analysis, please see the RIA posted in the docket of this proposed rule on regulations.gov.",https://www.federalregister.gov/citation/90-FR-42100,v1,90 FR 42088,ii. Changes in Educational Objectives,DHS believes that it is reasonable for a student to progress to a higher educational level as that is the traditional trajectory in the pursuit of higher education. Movement within the same level after completion of a program or to a lower educational level raises concerns regarding whether the F-1 alien is a bona fide student who intends to temporarily and solely pursue a full course of study rat,https://www.federalregister.gov/citation/90-FR-42088,pending,,,,gpt-4.1-mini,2026-09-24T18:30:26
ICEB-2025-0001,1405856235086952,https://www.facebook.com/BethelLawImm/videos/a-federal-judge-in-massachusetts-has-postponed-a-dhs-rule-that-was-set-to-take-e/1405856235086952/,Facebook,Bethel Law Group,law_firm,A federal judge in Massachusetts has POSTPONED a DHS rule that was set to take effect September 15 and would have ended the longstanding “duration of status” framework for international students an...,2026-09-14,injunction,129,17000,183,62c8f4e4d31d,12,1:59,119,,"for now, nothing changes. September 15th is another day.","As of September 15, 2026, nothing changes for international students and other visa holders because the new DHS rule has been postponed.",fact,fixed admission periods,legal_status,Supported,False,Still current,AI suggestion,1.0,timeline,"The timeline shows that the final rule was set to take effect on 2026-09-15 but was postponed by a federal court on 2026-09-14 before it took effect. The claim states that as of September 15, 2026, nothing changes for international students and other visa holders because of this postponement. The passages from the proposed and final rules describe the changes but do not mention the postponement or its effect. Therefore, the timeline directly confirms the claim about the postponement and its impact on the effective date, supporting that nothing changes as of that date.",,,,,,,,,,,pending,,,,gpt-4.1-mini,2026-09-24T18:30:26
ICEB-2025-0001,BpgN9dlK3es,https://www.youtube.com/watch?v=BpgN9dlK3es,YouTube,Visa Guide USA,creator,"F-1/J-1 Visa SHOCK: “Duration of Status” Is ENDING -What Every Student Must Know Before Sep.15, 2026",2026-09-14,injunction,432,344,,f1299e951dd4,1,1:28,88,https://www.youtube.com/watch?v=BpgN9dlK3es&t=88s,"The Department of Homeland Security published a final rule in the Federal Register in the middle of July 2026. And it officially eliminates duration of status for F, J, and I visa holders.","The Department of Homeland Security published a final rule in July 2026 that officially eliminates duration of status for F, J, and I visa holders.",fact,fixed admission periods,rule_content,Supported,False,Still current,AI suggestion,0.95,v2,"The final rule published on 2026-07-17 (passage 4) explicitly states that DHS is amending regulations to change the admission period for F, J, and I visa holders from duration of status (D/S) to a fixed admission period. This confirms the claim that the final rule officially eliminates duration of status for these visa holders. The timeline confirms the final rule publication date as July 17, 2026, matching the claim's date. There is no indication in the timeline or final rule text that this provision was reversed or altered after publication, though a court postponed the rule's effective date on 2026-09-14, which does not negate the fact that the final rule officially eliminated duration of status upon publication. The proposed rule passages (1-3) show the transition plan but do not confirm the final elimination, which is confirmed only in the final rule (passage 4).",v2,91 FR 44976,SUMMARY:,"The Department of Homeland Security (DHS) is amending its regulations to change the admission period in the F, J, and I classifications from duration of status to an admission for a fixed time period, and additional changes to admission and extension requirements. This final rule will provide additional protections and oversight of these nonimmigrant categories and will allow DHS to better evaluat",https://www.federalregister.gov/citation/91-FR-44976,,,,,,pending,,,,gpt-4.1-mini,2026-09-24T18:44:37
ICEB-2025-0001,BpgN9dlK3es,https://www.youtube.com/watch?v=BpgN9dlK3es,YouTube,Visa Guide USA,creator,"F-1/J-1 Visa SHOCK: “Duration of Status” Is ENDING -What Every Student Must Know Before Sep.15, 2026",2026-09-14,injunction,432,344,,17f12cec13e0,2,1:50,110,https://www.youtube.com/watch?v=BpgN9dlK3es&t=110s,"The rule takes effect on September 15th, 2026.","The new DHS rule takes effect on September 15, 2026.",fact,fixed admission periods,legal_status,Supported,False,Still current,AI suggestion,0.95,both,"The timeline and the final rule text (passage 4) explicitly state that the final rule's effective date is September 15, 2026. However, the timeline also shows that on September 14, 2026, a federal court postponed the final rule before it took effect, which means the rule did not actually take effect on September 15, 2026, as originally planned. The proposed rule passages do not address the effective date. Therefore, the claim that the new DHS rule takes effect on September 15, 2026, is accurate as of the source's publish date (September 14, 2026) but is changed by the court postponement event the next day.",v2,91 FR 44976,DATES:,"This rule has been classified as a major rule subject to congressional review. The effective date is September 15, 2026. However, at the conclusion of the congressional review, if the effective date has been changed, DHS will publish a document in the Federal Register to establish the actual effective date or to terminate the rule.",https://www.federalregister.gov/citation/91-FR-44976,,,,,,pending,,,,gpt-4.1-mini,2026-09-24T18:44:37
ICEB-2025-0001,BpgN9dlK3es,https://www.youtube.com/watch?v=BpgN9dlK3es,YouTube,Visa Guide USA,creator,"F-1/J-1 Visa SHOCK: “Duration of Status” Is ENDING -What Every Student Must Know Before Sep.15, 2026",2026-09-14,injunction,432,344,,c7175eb78f0d,3,2:04,124,https://www.youtube.com/watch?v=BpgN9dlK3es&t=124s,"Instead of that open ended D slash S notation, you are now going to be admitted for a fixed period tied directly to your program.","Under the new rule, F-1, J-1, and I visa holders will be admitted for a fixed period tied directly to their program instead of having an open-ended duration of status.",fact,fixed admission periods,rule_content,Partly supported,False,Still current,AI suggestion,0.95,both,"The proposed rule (v1) and final rule (v2) passages clearly state that DHS is changing the admission period for F-1, J-1, and I visa holders from an open-ended duration of status (D/S) to a fixed period tied directly to the program length on the Form I-20 or DS-2019, with additional arrival and departure periods. The final rule summary (passage 4) explicitly confirms this change, and passage 6 details the fixed admission period and related conditions. The timeline shows the final rule was published on 2026-07-17 and was set to take effect on 2026-09-15 but was postponed by a court order on 2026-09-14, the source's publish date. Thus, as of the source date, the rule was not yet in effect but had been finalized and publicly available. The claim matches the final rule's content but the rule was postponed from taking effect on the source date, so the claim is partly accurate at that time. The postponement after the final rule publication is a change that affects the claim's practical effect after the source date.",v1,90 FR 42082,A. General Period of Admission for F and J Nonimmigrants,"This proposed rule would clarify how the periods of admission will be calculated for F-1 and J-1 nonimmigrants. Specifically, DHS proposes adding wording to 8 CFR 214.2(f)(5)(i), (f)(7)(vi) and (j)(1)(iv)(C) clarifying that the 30-day period before the indicated report date or program start date and 30 additional days following the program end date or 4-year maximum period of admission do not coun",https://www.federalregister.gov/citation/90-FR-42082,v1,90 FR 42084,i. F and J Nonimmigrants,"F and J nonimmigrants who depart the United States after the rule's effective date and before the end date reflected on their Form I-20 or DS-2019 may be admitted with a new fixed admission period, like any other newly admitted F or J nonimmigrant, as provided for in proposed 8 CFR 214.1(a)(4) based on the date on their Form I-20 or DS-2019 and 30 days for departure. See proposed 8 CFR 214.2(f)(5)",https://www.federalregister.gov/citation/90-FR-42084,pending,,,,gpt-4.1-mini,2026-09-24T18:44:37
ICEB-2025-0001,BpgN9dlK3es,https://www.youtube.com/watch?v=BpgN9dlK3es,YouTube,Visa Guide USA,creator,"F-1/J-1 Visa SHOCK: “Duration of Status” Is ENDING -What Every Student Must Know Before Sep.15, 2026",2026-09-14,injunction,432,344,,5413c382b217,4,2:09,129,https://www.youtube.com/watch?v=BpgN9dlK3es&t=129s,"For F one students, that means you get admitted up to the length of the program listed on your form, I 20, but it cannot exceed four years, even if your actual program runs longer.","For F-1 students, the fixed admission period cannot exceed four years even if the actual program runs longer.",fact,fixed admission periods,rule_content,Supported,False,Still current,AI suggestion,0.95,both,"The proposed rule (v1, passage 1) explicitly states that an F-1 student is admitted for a fixed period necessary to complete the course of study indicated on the Form I-20, not to exceed 4 years, even if the program runs longer. The final rule (v2, passage 5) retains this 4-year maximum fixed admission period language. The timeline shows the source was published after the final rule was made public but before it took effect, and the court postponement on 2026-09-14 does not negate the rule text itself. Therefore, the claim that the fixed admission period cannot exceed four years even if the program runs longer is directly confirmed by both the proposed and final rule texts as of the source's publish date, with no changes after that date that contradict it.",v1,90 FR 42109,Regulatory text Â§â214.2,"(5) Period of Stay â(i) General. An F-1 student is admitted for a fixed period of time, which is the period necessary to complete the course of study indicated on the Form I-20, or successor form, not to exceed a period of 4 years, plus additional times noted in this paragraph. A continuing F-1 student may be granted additional time following the completion of studies to engage in post-completio",https://www.federalregister.gov/citation/90-FR-42109,v2,91 FR 45124,Regulatory text Â§â214.2,"(5) Period of stay â(i) General. An F-1 student is admitted for a fixed period of time, which is the period necessary to complete the course of study indicated on the Form I-20, or successor form, not to exceed a period of 4 years, plus additional times noted in this paragraph (f)(5)(i). A continuing F-1 student may be granted additional time to complete their program of study, as described in p",https://www.federalregister.gov/citation/91-FR-45124,pending,,,,gpt-4.1-mini,2026-09-24T18:44:37
ICEB-2025-0001,BpgN9dlK3es,https://www.youtube.com/watch?v=BpgN9dlK3es,YouTube,Visa Guide USA,creator,"F-1/J-1 Visa SHOCK: “Duration of Status” Is ENDING -What Every Student Must Know Before Sep.15, 2026",2026-09-14,injunction,432,344,,3f4df2b123f8,5,2:23,143,https://www.youtube.com/watch?v=BpgN9dlK3es&t=143s,"Your post completion grace period, the cushion you get after you finish your degree to either leave the country, transfer schools, or start something like OPT is being cut from 60 days down to just 30 days for F one students.",The post-completion grace period for F-1 students is being reduced from 60 days to 30 days under the new rule.,fact,F-1 departure period,rule_content,Supported,False,Still current,AI suggestion,1.0,both,"The proposed rule (v1, passages [1], [2], and [3]) clearly states the reduction of the F-1 post-completion grace period from 60 days to 30 days. The final rule (v2, passages [4], [5], and [6]) confirms this change despite opposition, explaining that the DHS updated the regulatory text to reflect the 30-day period, replacing the previous 60-day period. The timeline shows the claim was published on 2026-09-14, after the final rule was published (2026-07-17) but on the day before the rule's postponed effective date (2026-09-15). Therefore, at the source's publish date, the final rule reducing the grace period to 30 days was public and set to take effect, although not yet in force due to the court postponement. The claim is directly and explicitly confirmed by both proposed and final rule texts and the timeline events. No later event after the source publish date has made the claim untrue; the court postponement delays the rule's effect but does not revert the regulatory change.",v1,90 FR 42073,B. Summary of the Proposed Regulatory Provisions,â Decreasing from 60 to 30 days the allowed period for F-1 nonimmigrants to prepare to depart from the United States after completion of a course of study or authorized period of post-completion practical training;,https://www.federalregister.gov/citation/90-FR-42073,v1,90 FR 42109,Regulatory text Â§â214.2,"(v) Period of preparation for departure or to otherwise maintain lawful status in the United States. An F-1 student who has completed a course of study and any authorized practical training will be allowed an additional 30-day period from the program end date or the 4 year maximum period of admission, or the end date of the approved employment authorization for post-completion OPT or STEM OPT, as ",https://www.federalregister.gov/citation/90-FR-42109,pending,,,,gpt-4.1-mini,2026-09-24T18:44:37
ICEB-2025-0001,BpgN9dlK3es,https://www.youtube.com/watch?v=BpgN9dlK3es,YouTube,Visa Guide USA,creator,"F-1/J-1 Visa SHOCK: “Duration of Status” Is ENDING -What Every Student Must Know Before Sep.15, 2026",2026-09-14,injunction,432,344,,b296ddd80cdc,6,2:43,163,https://www.youtube.com/watch?v=BpgN9dlK3es&t=163s,J one exchange visitors already had a 30 day grace period. And that one is not changing.,"J-1 exchange visitors already had a 30-day grace period, and that grace period is not changing under the new rule.",fact,F-1 departure period,rule_content,Supported,False,Still current,AI suggestion,0.95,both,"The proposed rule (v1, passage 1) states that J-1 exchange visitors have a 30-day grace period after the program end date for departure or to maintain lawful status. The final rule (v2, passage 4) explicitly confirms that the 30-day grace period existed prior to the rule and that the new rule does not change this period. The timeline shows the final rule was published on 2026-07-17 and effective 2026-09-15, but on 2026-09-14 a court postponed the rule before it took effect, meaning the grace period remains as before. The claim that J-1 exchange visitors already had a 30-day grace period and that it is not changing under the new rule is directly confirmed by the final rule text and timeline status as of the source date 2026-09-14.",v1,90 FR 42113,Regulatory text Â§â214.2,(C) Period of stay. A J-1 exchange visitor and J-2 spouse and unmarried children under the age of 21 may be admitted for a period up to 30 days before the report date or start of the approved program listed on Form DS-2019 or successor form. The dependents accompanying a J-1 exchange visitor are eligible for admission in J-2 status if the exchange visitor is admitted in J-1 status. A J-1 exchange ,https://www.federalregister.gov/citation/90-FR-42113,v2,91 FR 45050,4. Grace Period for J-1 Nonimmigrant Classification,"Response: DHS has considered the effects of the rule on J-1 nonimmigrant physicians, teachers, and other exchange visitor program categories. DHS does not believe that this rule will discourage J-1 exchange visitors from participating in exchange programs. DHS disagrees that the 30-day grace period is an insufficient grace period for J-1 nonimmigrants and declines to increase the period to 60 days",https://www.federalregister.gov/citation/91-FR-45050,pending,,,,gpt-4.1-mini,2026-09-24T18:44:37
