article_id,title,url,domain,seendate,window,source_country,is_repost,has_text,text_chars,cluster_size,source_urls,source_article_ids,extraction_status,grounding_score,confidence,confidence_note,checkable_claims,checked_claims,coverage_percent,claim_count,viewpoint_count,supported_count,partially_supported_count,contradicted_count,not_verifiable_count,review_required_count,extraction_warnings,verification_warnings,extraction_error_type,extraction_error_provider,extraction_error_code,extraction_error_param,extraction_error_request_id,extraction_error_filtered_categories,flat_row_id,record_type,record_index,evidence_index,speaker,organization,source_quote,start_char,end_char,sentence_ids,claim_text,claim_type,viewpoint_stance,viewpoint_target_provision,viewpoint_reason,verification_status,verification_verdict,verification_reason,verification_documents_searched,verification_evidence_as_of,verification_review_required,verification_key_fact_ids,verification_retrieved_evidence_ids,evidence_id,evidence_doc,evidence_citation,evidence_source_type,evidence_source_url,evidence_text
6b5c7d4bb939ffd3,"US - bound students face more paperwork , shorter deadlines under Trump new immigration rule",https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,economictimes.indiatimes.com,20260718T054500Z,final_rule,India,False,True,12047,1,https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,6b5c7d4bb939ffd3,complete,97.8,High,Heuristic based on verification coverage; not statistically calibrated.,21,20,95.2,27,2,19,1,0,1,5,,,,,,,,,6b5c7d4bb939ffd3:claim:13:evidence:4,claim,13,4,Rajiv Khanna,Immigration.com,"""The four-year limit is a ceiling, not an automatic grant. Your stay is tied directly to the programme end date on your Form I-20.",1978,2108,17 | 18,"The four-year limit is a ceiling, not an automatic grant; stay is tied directly to the programme end date on Form I-20.",interpretation,,,,complete,supported,"Evidence states F-1 admission is for the program length up to 4 years, with extensions possible but not automatic. Extensions require timely Form I-20 recommendations and EOS application to USCIS. The four-year maximum is a ceiling, and the authorized stay is tied directly to the program end date on the Form I-20.",court_order | final,2026-07-18,True,KF-EOS-01 | KF-ADMIT-01 | KF-PROG-02,final:8 CFR 214.2/p30 | final:8 CFR 214.2/p6 | final:II.C/p14 | final:V.F.5/p14 | final:V.E.1/p2,final:V.F.5/p14,final,91 FR 45109,agency_explanation,,"Where the alien requests a recommendation to extend the program end date, the DSO could only make a recommendation to extend the program if the alien requested the extension before the program end date noted on the most recent Form I-20, or successor form. Additionally, consistent with changes throughout this rule, once the DSO recommends the extension of the program, the alien would need to timely file for an EOS on the form and in the manner designated by USCIS, with the required fees and in accordance with the filing instructions, including any biometrics required by 8 CFR 103.16 and a valid, properly endorsed Form I-20 or successor form, showing the new program end date barring extraordinary circumstances. See 8 CFR 214.1(c)(4) and new 8 CFR 214.2(f)(7)(ii) and (f)(7)(iii). This is retained in the final rule."
6b5c7d4bb939ffd3,"US - bound students face more paperwork , shorter deadlines under Trump new immigration rule",https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,economictimes.indiatimes.com,20260718T054500Z,final_rule,India,False,True,12047,1,https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,6b5c7d4bb939ffd3,complete,97.8,High,Heuristic based on verification coverage; not statistically calibrated.,21,20,95.2,27,2,19,1,0,1,5,,,,,,,,,6b5c7d4bb939ffd3:claim:13:evidence:5,claim,13,5,Rajiv Khanna,Immigration.com,"""The four-year limit is a ceiling, not an automatic grant. Your stay is tied directly to the programme end date on your Form I-20.",1978,2108,17 | 18,"The four-year limit is a ceiling, not an automatic grant; stay is tied directly to the programme end date on Form I-20.",interpretation,,,,complete,supported,"Evidence states F-1 admission is for the program length up to 4 years, with extensions possible but not automatic. Extensions require timely Form I-20 recommendations and EOS application to USCIS. The four-year maximum is a ceiling, and the authorized stay is tied directly to the program end date on the Form I-20.",court_order | final,2026-07-18,True,KF-EOS-01 | KF-ADMIT-01 | KF-PROG-02,final:8 CFR 214.2/p30 | final:8 CFR 214.2/p6 | final:II.C/p14 | final:V.F.5/p14 | final:V.E.1/p2,final:V.E.1/p2,final,91 FR 45101,agency_explanation,,"F and J nonimmigrants who depart the United States after the rule's effective date and before the end date reflected on their Form I-20 or DS-2019 may be admitted with a new fixed admission period, like any other newly admitted F or J nonimmigrant, as provided for in new 8 CFR 214.1(a)(4), based on the date on their Form I-20 or DS-2019 and 30 days for departure. See new 8 CFR 214.2(f)(5) or (j)(1)(ii). Aliens who need additional time to complete their current course of study, including requests for post-completion OPT, STEM OPT, or academic training, or would like to start a new course of study or exchange visitor program must apply for an EOS with USCIS for an admission period up to the new program end date, or OPT end date, listed on the Form I-20 or DS-2019, or successor form, reflecting such an extension, up to a maximum of 4-years. See new 8 CFR 214.1(m)(1)."
6b5c7d4bb939ffd3,"US - bound students face more paperwork , shorter deadlines under Trump new immigration rule",https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,economictimes.indiatimes.com,20260718T054500Z,final_rule,India,False,True,12047,1,https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,6b5c7d4bb939ffd3,complete,97.8,High,Heuristic based on verification coverage; not statistically calibrated.,21,20,95.2,27,2,19,1,0,1,5,,,,,,,,,6b5c7d4bb939ffd3:claim:14:evidence:1,claim,14,1,Rajiv Khanna,Immigration.com,"If you are pursuing a two-year master's degree, the CBP officer will admit you only for those two years, plus the newly reduced 30-day grace period,",2109,2257,19,CBP will admit students only for the duration of their degree programme plus a 30-day grace period.,policy,,,,complete,supported,"The evidence establishes that CBP admits students for the duration of their program as shown on Form I-20 plus a 30-day grace period, which is a reduction from previous 60 days. Explicit references to 30-day periods after course completion support this claim.",final,2026-07-18,False,KF-GRACE-01 | KF-TRANS-01 | KF-LANG-01,final:II.C/p21 | final:8 CFR 214.1/p25 | final:8 CFR 214.2/p7 | final:V.B/p9 | final:V.B/p1,final:II.C/p21,final,91 FR 44979,agency_explanation,,Decreasing the period allowed for F-1 nonimmigrants to prepare to depart from the United States after completion of a course of study or an authorized period of post-completion practical training from 60 to 30 days;
6b5c7d4bb939ffd3,"US - bound students face more paperwork , shorter deadlines under Trump new immigration rule",https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,economictimes.indiatimes.com,20260718T054500Z,final_rule,India,False,True,12047,1,https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,6b5c7d4bb939ffd3,complete,97.8,High,Heuristic based on verification coverage; not statistically calibrated.,21,20,95.2,27,2,19,1,0,1,5,,,,,,,,,6b5c7d4bb939ffd3:claim:14:evidence:2,claim,14,2,Rajiv Khanna,Immigration.com,"If you are pursuing a two-year master's degree, the CBP officer will admit you only for those two years, plus the newly reduced 30-day grace period,",2109,2257,19,CBP will admit students only for the duration of their degree programme plus a 30-day grace period.,policy,,,,complete,supported,"The evidence establishes that CBP admits students for the duration of their program as shown on Form I-20 plus a 30-day grace period, which is a reduction from previous 60 days. Explicit references to 30-day periods after course completion support this claim.",final,2026-07-18,False,KF-GRACE-01 | KF-TRANS-01 | KF-LANG-01,final:II.C/p21 | final:8 CFR 214.1/p25 | final:8 CFR 214.2/p7 | final:V.B/p9 | final:V.B/p1,final:8 CFR 214.1/p25,final,8 CFR 214.1(m)(1),regulatory_text,,"(m) Transition period from duration of status to a fixed admission date--(1) Transition from duration of status admission to a fixed admission period for aliens properly maintaining F and J status on September 15, 2026. Aliens with F or J status who are properly maintaining their status on September 15, 2026, and who were admitted for duration of status are authorized to remain in the United States in F or J nonimmigrant status until the later date of either the expiration date on an Employment Authorization Document, Form I-766, or successor form, or the program end date noted on their Form I-20 or Form DS-2019, as applicable, not to exceed a period of 4 years from September 15, 2026, plus the departure period of 60 days for F nonimmigrants, which is November 14, 2030, and 30 days for J nonimmigrants, which is October 15, 2030. Subject to 8 CFR 274a.14, any authorized employment or training continues until the program end date on such F or J nonimmigrant's Form I-20 or DS-2019, as applicable and as endorsed by the designated school official or responsible officer for employment or training, or expiration date on the alien's Employment Authorization Document, Form I-766, or successor form. Aliens who need additional time to complete their current program of study, including requests for post-completion optional practical training (OPT) and the Science, Technology, Engineering and Mathematics (STEM) OPT extension, or exchange visitor program, including academic training, or would like to start a new program of study or exchange visitor program must apply for an extension of stay with USCIS in accordance with paragraph (c)(2) of this section for an admission period to a fixed date."
6b5c7d4bb939ffd3,"US - bound students face more paperwork , shorter deadlines under Trump new immigration rule",https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,economictimes.indiatimes.com,20260718T054500Z,final_rule,India,False,True,12047,1,https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,6b5c7d4bb939ffd3,complete,97.8,High,Heuristic based on verification coverage; not statistically calibrated.,21,20,95.2,27,2,19,1,0,1,5,,,,,,,,,6b5c7d4bb939ffd3:claim:14:evidence:3,claim,14,3,Rajiv Khanna,Immigration.com,"If you are pursuing a two-year master's degree, the CBP officer will admit you only for those two years, plus the newly reduced 30-day grace period,",2109,2257,19,CBP will admit students only for the duration of their degree programme plus a 30-day grace period.,policy,,,,complete,supported,"The evidence establishes that CBP admits students for the duration of their program as shown on Form I-20 plus a 30-day grace period, which is a reduction from previous 60 days. Explicit references to 30-day periods after course completion support this claim.",final,2026-07-18,False,KF-GRACE-01 | KF-TRANS-01 | KF-LANG-01,final:II.C/p21 | final:8 CFR 214.1/p25 | final:8 CFR 214.2/p7 | final:V.B/p9 | final:V.B/p1,final:8 CFR 214.2/p7,final,8 CFR 214.2(f)(5)(i)(A),regulatory_text,,"(A) F-1 students whose course of study is in an English language training program are restricted to a maximum of admission period of 24 months, plus an additional 30-day period of stay for the purposes of departure or to otherwise seek to maintain lawful status."
6b5c7d4bb939ffd3,"US - bound students face more paperwork , shorter deadlines under Trump new immigration rule",https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,economictimes.indiatimes.com,20260718T054500Z,final_rule,India,False,True,12047,1,https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,6b5c7d4bb939ffd3,complete,97.8,High,Heuristic based on verification coverage; not statistically calibrated.,21,20,95.2,27,2,19,1,0,1,5,,,,,,,,,6b5c7d4bb939ffd3:claim:14:evidence:4,claim,14,4,Rajiv Khanna,Immigration.com,"If you are pursuing a two-year master's degree, the CBP officer will admit you only for those two years, plus the newly reduced 30-day grace period,",2109,2257,19,CBP will admit students only for the duration of their degree programme plus a 30-day grace period.,policy,,,,complete,supported,"The evidence establishes that CBP admits students for the duration of their program as shown on Form I-20 plus a 30-day grace period, which is a reduction from previous 60 days. Explicit references to 30-day periods after course completion support this claim.",final,2026-07-18,False,KF-GRACE-01 | KF-TRANS-01 | KF-LANG-01,final:II.C/p21 | final:8 CFR 214.1/p25 | final:8 CFR 214.2/p7 | final:V.B/p9 | final:V.B/p1,final:V.B/p9,final,91 FR 45098,agency_explanation,,"The method to calculate the period of admission for F-1 and J-1 nonimmigrants is explained. The 30-day period before the indicated report date or program start date and 30 additional days following the program end date do not count towards the maximum. See new 8 CFR 214.2(f)(5), (f)(7)(vi), (j)(1)(ii) and (j)(1)(iv)(C). The calculation of the 4-year maximum period of admission will not begin from the date of admission during that 30-day arrival window, but from the program start date. Similarly, the 30-day departure periods for F-1 and J-1 nonimmigrants will not count towards the 4-year maximum period of admission. This will avoid a scenario where an F-1 or J-1 seeks admission 30 days prior to the program start date, is admitted for a maximum 4 year period of admission to complete a 4 year program, but receives a period of admission calculated from the date of entry, meaning that the end of their period of admission would end 30 days prior to their 4 year program end date, thereby requiring the F-1 or J-1 to apply for an EOS or depart and re-enter the United States."
6b5c7d4bb939ffd3,"US - bound students face more paperwork , shorter deadlines under Trump new immigration rule",https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,economictimes.indiatimes.com,20260718T054500Z,final_rule,India,False,True,12047,1,https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,6b5c7d4bb939ffd3,complete,97.8,High,Heuristic based on verification coverage; not statistically calibrated.,21,20,95.2,27,2,19,1,0,1,5,,,,,,,,,6b5c7d4bb939ffd3:claim:14:evidence:5,claim,14,5,Rajiv Khanna,Immigration.com,"If you are pursuing a two-year master's degree, the CBP officer will admit you only for those two years, plus the newly reduced 30-day grace period,",2109,2257,19,CBP will admit students only for the duration of their degree programme plus a 30-day grace period.,policy,,,,complete,supported,"The evidence establishes that CBP admits students for the duration of their program as shown on Form I-20 plus a 30-day grace period, which is a reduction from previous 60 days. Explicit references to 30-day periods after course completion support this claim.",final,2026-07-18,False,KF-GRACE-01 | KF-TRANS-01 | KF-LANG-01,final:II.C/p21 | final:8 CFR 214.1/p25 | final:8 CFR 214.2/p7 | final:V.B/p9 | final:V.B/p1,final:V.B/p1,final,91 FR 45098,agency_explanation,,"DHS continues to develop its systems and processes in order to implement all provisions of the final rule. DHS will admit F-1 and J-1 nonimmigrants for up to the length of their program listed on the Form I-20 or Form DS-2019, or successor form, not to exceed a period of 4 years. These nonimmigrants will also receive an additional 30-day period for arrival prior to the start date listed on their forms and a 30-day period to prepare for departure or to otherwise seek to obtain lawful authorization to remain in the United States. See new 8 CFR 214.1(a)(4)(i) through (iii); and new 8 CFR 214.2(f)(5) and (j)(1)(ii). In this final rule, DHS has clarified that F and J nonimmigrants whose programs end early must either leave the United States or otherwise seek to maintain lawful status within 30-days from the new program end date. See new 8 CFR 214.2(f)(5)(v) and (j)(1)(ii)(C)."
6b5c7d4bb939ffd3,"US - bound students face more paperwork , shorter deadlines under Trump new immigration rule",https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,economictimes.indiatimes.com,20260718T054500Z,final_rule,India,False,True,12047,1,https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,6b5c7d4bb939ffd3,complete,97.8,High,Heuristic based on verification coverage; not statistically calibrated.,21,20,95.2,27,2,19,1,0,1,5,,,,,,,,,6b5c7d4bb939ffd3:claim:15:evidence:1,claim,15,1,,Trump administration,The regulation also allows students to enter up to 30 days before their programme starts and remain for 30 days after it ends. Those periods do not count towards the four-year cap.,2276,2456,20 | 21,Students can enter the US up to 30 days before their programme starts and remain for 30 days after it ends; these periods do not count towards the four-year cap.,policy,,,,complete,supported,"The regulatory texts confirm students may be admitted up to 30 days prior to their program start date and remain for 30 days after the program end date, and that these periods do not count toward the maximum four-year admission period, thereby directly supporting the claim.",final,2026-07-18,False,KF-ADMIT-03 | KF-GRACE-04 | KF-TRANS-01,final:8 CFR 214.2/p6 | final:8 CFR 214.2/p89 | final:8 CFR 214.1/p25 | final:V.B/p9 | final:8 CFR 214.2/p94,final:8 CFR 214.2/p6,final,8 CFR 214.2(f)(5)(i),regulatory_text,,"(5) Period of stay--(i) General. An F-1 student is admitted for a fixed period of time, which is the period necessary to complete the course of study indicated on the Form I-20, or successor form, not to exceed a period of 4 years, plus additional times noted in this paragraph (f)(5)(i). A continuing F-1 student may be granted additional time to complete their program of study, as described in paragraphs (f)(7) and (f)(8)(iv) of this section, begin a new program of study, as described in paragraphs (f)(5)(ii)(D) and (f)(7) of this section, or following the completion of studies to engage in post-completion optional practical training (OPT) and the Science, Technology, Engineering and Mathematics (STEM) extension of OPT, as described in paragraph (f)(5)(i)(D) of this section. An F-1 student described in this section may be admitted for a period of up to 30 days before the indicated report date or program start date listed on the Form I-20 or successor form. An alien described in this paragraph (f)(5)(i) may remain in the United States for an additional 30 days as provided in paragraph (f)(5)(v) of this section. The 30-day period before the indicated report date or program start date and 30 additional days following the program end date or the 4-year maximum period of admission do not count toward the maximum length of stay. The admission periods described in this paragraph (f)(5)(i) are subject to the following exceptions:"
6b5c7d4bb939ffd3,"US - bound students face more paperwork , shorter deadlines under Trump new immigration rule",https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,economictimes.indiatimes.com,20260718T054500Z,final_rule,India,False,True,12047,1,https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,6b5c7d4bb939ffd3,complete,97.8,High,Heuristic based on verification coverage; not statistically calibrated.,21,20,95.2,27,2,19,1,0,1,5,,,,,,,,,6b5c7d4bb939ffd3:claim:15:evidence:2,claim,15,2,,Trump administration,The regulation also allows students to enter up to 30 days before their programme starts and remain for 30 days after it ends. Those periods do not count towards the four-year cap.,2276,2456,20 | 21,Students can enter the US up to 30 days before their programme starts and remain for 30 days after it ends; these periods do not count towards the four-year cap.,policy,,,,complete,supported,"The regulatory texts confirm students may be admitted up to 30 days prior to their program start date and remain for 30 days after the program end date, and that these periods do not count toward the maximum four-year admission period, thereby directly supporting the claim.",final,2026-07-18,False,KF-ADMIT-03 | KF-GRACE-04 | KF-TRANS-01,final:8 CFR 214.2/p6 | final:8 CFR 214.2/p89 | final:8 CFR 214.1/p25 | final:V.B/p9 | final:8 CFR 214.2/p94,final:8 CFR 214.2/p89,final,8 CFR 214.2(j)(1)(ii)(C),regulatory_text,,"(C) Period of stay. A J-1 exchange visitor and J-2 spouse and unmarried children under the age of 21 may be admitted for a period up to 30 days before the report date or start of the approved program listed on Form DS-2019 or successor form. The dependents accompanying a J-1 exchange visitor are eligible for admission in J-2 status if the exchange visitor is admitted in J-1 status. A J-1 exchange visitor and J-2 accompanying dependents may remain in the United States for a period of 30 days from the program end date or the 4-year maximum period of admission, whichever is earlier, for the purposes of departure or to otherwise seek to maintain lawful status. The 30-day period will be reflected on the alien's Arrival/Departure Record, Form I-94 or successor form. If the program end date is shortened, the J-1 exchange visitor and any J-2 accompanying dependents must leave the United States within 30 days from the new program end date or otherwise seek to maintain lawful status in that 30-day period. The 30-day period before the indicated report date or program start date and 30 additional days following the program end date or the 4-year maximum period of admission do not count towards the maximum period of admission."
6b5c7d4bb939ffd3,"US - bound students face more paperwork , shorter deadlines under Trump new immigration rule",https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,economictimes.indiatimes.com,20260718T054500Z,final_rule,India,False,True,12047,1,https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,6b5c7d4bb939ffd3,complete,97.8,High,Heuristic based on verification coverage; not statistically calibrated.,21,20,95.2,27,2,19,1,0,1,5,,,,,,,,,6b5c7d4bb939ffd3:claim:15:evidence:3,claim,15,3,,Trump administration,The regulation also allows students to enter up to 30 days before their programme starts and remain for 30 days after it ends. Those periods do not count towards the four-year cap.,2276,2456,20 | 21,Students can enter the US up to 30 days before their programme starts and remain for 30 days after it ends; these periods do not count towards the four-year cap.,policy,,,,complete,supported,"The regulatory texts confirm students may be admitted up to 30 days prior to their program start date and remain for 30 days after the program end date, and that these periods do not count toward the maximum four-year admission period, thereby directly supporting the claim.",final,2026-07-18,False,KF-ADMIT-03 | KF-GRACE-04 | KF-TRANS-01,final:8 CFR 214.2/p6 | final:8 CFR 214.2/p89 | final:8 CFR 214.1/p25 | final:V.B/p9 | final:8 CFR 214.2/p94,final:8 CFR 214.1/p25,final,8 CFR 214.1(m)(1),regulatory_text,,"(m) Transition period from duration of status to a fixed admission date--(1) Transition from duration of status admission to a fixed admission period for aliens properly maintaining F and J status on September 15, 2026. Aliens with F or J status who are properly maintaining their status on September 15, 2026, and who were admitted for duration of status are authorized to remain in the United States in F or J nonimmigrant status until the later date of either the expiration date on an Employment Authorization Document, Form I-766, or successor form, or the program end date noted on their Form I-20 or Form DS-2019, as applicable, not to exceed a period of 4 years from September 15, 2026, plus the departure period of 60 days for F nonimmigrants, which is November 14, 2030, and 30 days for J nonimmigrants, which is October 15, 2030. Subject to 8 CFR 274a.14, any authorized employment or training continues until the program end date on such F or J nonimmigrant's Form I-20 or DS-2019, as applicable and as endorsed by the designated school official or responsible officer for employment or training, or expiration date on the alien's Employment Authorization Document, Form I-766, or successor form. Aliens who need additional time to complete their current program of study, including requests for post-completion optional practical training (OPT) and the Science, Technology, Engineering and Mathematics (STEM) OPT extension, or exchange visitor program, including academic training, or would like to start a new program of study or exchange visitor program must apply for an extension of stay with USCIS in accordance with paragraph (c)(2) of this section for an admission period to a fixed date."
6b5c7d4bb939ffd3,"US - bound students face more paperwork , shorter deadlines under Trump new immigration rule",https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,economictimes.indiatimes.com,20260718T054500Z,final_rule,India,False,True,12047,1,https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,6b5c7d4bb939ffd3,complete,97.8,High,Heuristic based on verification coverage; not statistically calibrated.,21,20,95.2,27,2,19,1,0,1,5,,,,,,,,,6b5c7d4bb939ffd3:claim:15:evidence:4,claim,15,4,,Trump administration,The regulation also allows students to enter up to 30 days before their programme starts and remain for 30 days after it ends. Those periods do not count towards the four-year cap.,2276,2456,20 | 21,Students can enter the US up to 30 days before their programme starts and remain for 30 days after it ends; these periods do not count towards the four-year cap.,policy,,,,complete,supported,"The regulatory texts confirm students may be admitted up to 30 days prior to their program start date and remain for 30 days after the program end date, and that these periods do not count toward the maximum four-year admission period, thereby directly supporting the claim.",final,2026-07-18,False,KF-ADMIT-03 | KF-GRACE-04 | KF-TRANS-01,final:8 CFR 214.2/p6 | final:8 CFR 214.2/p89 | final:8 CFR 214.1/p25 | final:V.B/p9 | final:8 CFR 214.2/p94,final:V.B/p9,final,91 FR 45098,agency_explanation,,"The method to calculate the period of admission for F-1 and J-1 nonimmigrants is explained. The 30-day period before the indicated report date or program start date and 30 additional days following the program end date do not count towards the maximum. See new 8 CFR 214.2(f)(5), (f)(7)(vi), (j)(1)(ii) and (j)(1)(iv)(C). The calculation of the 4-year maximum period of admission will not begin from the date of admission during that 30-day arrival window, but from the program start date. Similarly, the 30-day departure periods for F-1 and J-1 nonimmigrants will not count towards the 4-year maximum period of admission. This will avoid a scenario where an F-1 or J-1 seeks admission 30 days prior to the program start date, is admitted for a maximum 4 year period of admission to complete a 4 year program, but receives a period of admission calculated from the date of entry, meaning that the end of their period of admission would end 30 days prior to their 4 year program end date, thereby requiring the F-1 or J-1 to apply for an EOS or depart and re-enter the United States."
6b5c7d4bb939ffd3,"US - bound students face more paperwork , shorter deadlines under Trump new immigration rule",https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,economictimes.indiatimes.com,20260718T054500Z,final_rule,India,False,True,12047,1,https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,6b5c7d4bb939ffd3,complete,97.8,High,Heuristic based on verification coverage; not statistically calibrated.,21,20,95.2,27,2,19,1,0,1,5,,,,,,,,,6b5c7d4bb939ffd3:claim:15:evidence:5,claim,15,5,,Trump administration,The regulation also allows students to enter up to 30 days before their programme starts and remain for 30 days after it ends. Those periods do not count towards the four-year cap.,2276,2456,20 | 21,Students can enter the US up to 30 days before their programme starts and remain for 30 days after it ends; these periods do not count towards the four-year cap.,policy,,,,complete,supported,"The regulatory texts confirm students may be admitted up to 30 days prior to their program start date and remain for 30 days after the program end date, and that these periods do not count toward the maximum four-year admission period, thereby directly supporting the claim.",final,2026-07-18,False,KF-ADMIT-03 | KF-GRACE-04 | KF-TRANS-01,final:8 CFR 214.2/p6 | final:8 CFR 214.2/p89 | final:8 CFR 214.1/p25 | final:V.B/p9 | final:8 CFR 214.2/p94,final:8 CFR 214.2/p94,final,8 CFR 214.2(j)(1)(iv)(C),regulatory_text,,"(C) Length of extensions. Subject to the restrictions in the regulations at 22 CFR part 62, extensions of stay may be granted for a period up to the length of the program, as listed on the Form DS-2019, or successor form, not to exceed 4-years, unless the J-1 exchange visitor is otherwise restricted by regulations at 22 CFR part 62. The 30-day period before the indicated report date or program start date and 30 additional days following the program end date or the maximum period of admission do not count towards the maximum length of an extension."
6b5c7d4bb939ffd3,"US - bound students face more paperwork , shorter deadlines under Trump new immigration rule",https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,economictimes.indiatimes.com,20260718T054500Z,final_rule,India,False,True,12047,1,https://economictimes.indiatimes.com/nri/study/us-bound-students-face-more-paperwork-shorter-deadlines-under-trumps-new-immigration-rule/articleshow/132473507.cms,6b5c7d4bb939ffd3,complete,97.8,High,Heuristic based on verification coverage; not statistically calibrated.,21,20,95.2,27,2,19,1,0,1,5,,,,,,,,,6b5c7d4bb939ffd3:claim:16:evidence:1,claim,16,1,,USCIS,"Now, many students will have to file an extension of stay with USCIS if their authorised admission period is insufficient to complete the next programme.",2657,2810,23,Many students will have to file an extension of stay with USCIS if their authorised admission period is insufficient to complete their next programme.,policy,,,,complete,supported,"The evidence documents that many students will need to file an extension of stay with USCIS when their authorized admission periods are insufficient to complete their program. The final rule replaces D/S with fixed periods requiring EOS filings for extensions, as stated in multiple regulatory and explanatory passages.",court_order | final,2026-07-18,True,KF-EOS-01 | KF-EOS-04 | KF-OPT-01,final:8 CFR 214.2/p30 | final:8 CFR 214.2/p28 | final:8 CFR 214.1/p26 | final:II.A/p8 | final:V.G.2/p1 | final:V.F.5/p2,final:8 CFR 214.2/p30,final,8 CFR 214.2(f)(7)(i),regulatory_text,,"(7) Extension of stay--(i) Eligibility. USCIS may grant an extension of stay to an F-1 student who has maintained his or her F-1 status, but who is unable to complete his or her program by the end of his or her authorized period of admission. Such student may be eligible for an extension if the designated school official issues a new Form I-20 or successor form certifying that the student is eligible under this paragraph (f)(7)(i). An F-1 student may be granted an extension if it is established that the student:"
